Id de contacto,Encuesta: Id.,Codigo de Cliente,Estado,Localidad,Edad,Sexo,Habla lengua indigena?,Temporalidad de Ingresos,Tiene cuenta bancaria?,Credito Activo?,Apoyo Programas,Remesas,Actividad Economica Principal,Tiene Cultivo,Tipo de cultivo,Parcelas Terreno,Animales,Numero vacas,Numero puercos borregos,Numero aves otros,Cuartos en la Casa,Material de Vivienda,Cuenta con Luz Electrica,Fuente de Iluminacion,Gasto Fuente de Iluminacion,Donde se consigue fuente de iluminacion,Aparatos que comprara con luz,Proveniencia agua para beber,Acceso transporte,Nombre de la cuenta
0031600002dCzJr,a0s1600000EjYes,20-002-0026-001,Oaxaca,Ojo de Agua o Palma Cuata,42,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,No tiene,,,,2 cuartos,Tabique y loza de cemento,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Refrigerador;Ventilador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002by45T,a0s1600000Eij5k,20-002-0071-005,Oaxaca,La Cotorra,58,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,350,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by45i,a0s1600000Eij5z,20-002-0077-001,Oaxaca,Las Flores,29,Femenino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,350,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by454,a0s1600000Eij5Q,20-002-0071-001,Oaxaca,La Cotorra,45,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by475,a0s1600000Eij7C,20-002-0020-001,Oaxaca,La Junta,64,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,350,,Television;Radio;Refrigerador,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002UjGoq,a0s1600000Bsn8T,20-404-0126-008,Chiapas,Tierra Colorada,20,,SI,,,,,,,,,,,,,,,,,,,,,,,Huautla ILUCentro
0031600002UjGol,a0s1600000Bsn8O,20-404-0126-009,Chiapas,Tierra Colorada,40,,SI,,,,,,,,,,,,,,,,,,,,,,,Huautla ILUCentro
0031600002byL9g,a0s1600000EimgZ,20-058-0013-003,Oaxaca,San Pedro,25,Masculino,SI,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,250,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002bva40,a0s1600000Ehl0k,20-417-0017-017,Oaxaca,San Agust’n,65,Femenino,NO,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,250,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002bwaVY,a0s1600000EiKqS,20-404-0054-025,Oaxaca,R’o Lodo,47,Femenino,SI,Constante,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil),200,,Television;Refrigerador;Ventilador,La hierven,,Huautla ILUCentro
0031600002bydaR,a0s1600000EiupB,20-002-0071-008,Oaxaca,La Cotorra,51,Masculino,NO,Constante,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002bydwD,a0s1600000Eiv0k,20-002-0013-004,Oaxaca,Cosolapa Sarmiento,48,Masculino,NO,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil),200,,Television;Refrigerador;Ventilador,La hierven,,Huautla ILUCentro
0031600002bydvF,a0s1600000Eiuzr,20-002-0077-003,Oaxaca,Las Flores,43,Masculino,NO,Temporal,NO,NO,ProCampo,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,250,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002bvscv,a0s1600000Ehzpg,20-098-0010-001,Oaxaca,Santa Cruz Teotil‡lpam,36,Masculino,SI,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002bvdpG,a0s1600000Ehq1N,20-167-0004-021,Oaxaca,Cerro Clar’n,52,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,350,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031M00002gzKcZ,a0s1M00000FaowX,20-417-0017-021,Oaxaca,San Agust’n,37,Femenino,NO,Constante,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Le–a / Ocote,200,,Television;Ventilador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002Yd6RC,a0s1600000BGeN4,20-417-0017-008,Oaxaca,San Agust’n,69,,NO,Constante,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil),200,,Television;Refrigerador;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031M00002gzKd3,a0s1M00000Faowc,20-098-0010-004,Oaxaca,Santa Cruz Teotil‡lpam,59,Femenino,NO,Constante,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil),200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002by47A,a0s1600000Eij7H,20-002-0020-002,Oaxaca,La Junta,62,Femenino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,350,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by45O,a0s1600000Eij5f,20-002-0071-004,Oaxaca,La Cotorra,56,Femenino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,280,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by46W,a0s1600000Eij6i,20-002-0007-002,Oaxaca,Ca–ada San Antonio,77,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,360,,Television;Ventilador,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by45x,a0s1600000Eij69,20-002-0022-002,Oaxaca,Las Maravillas,60,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,290,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by46v,a0s1600000Eij77,20-002-0013-001,Oaxaca,Cosolapa Sarmiento,28,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,280,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002Yd6S5,a0s1600000BGeNi,20-002-0005-005,Oaxaca,Aserradero Segundo,51,,NO,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,300,,Television;Radio;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002Yd6Ec,a0s1600000BGeNE,20-417-0017-010,Oaxaca,San Agust’n,75,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd5Xo,a0s1600000BGdfE,20-417-0017-004,Oaxaca,San Agust’n,73,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Le–a / Ocote; Pila / Bater’a / Acumulador,200,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002Yd6S0,a0s1600000BGeNd,20-002-0005-004,Oaxaca,Aserradero Segundo,56,,NO,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,300,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002Yd6Rb,a0s1600000BGeNO,20-417-0017-012,Oaxaca,San Agust’n,58,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002byLOF,a0s1600000EimhS,20-002-0029-009,Oaxaca,Rancho Grande,36,Masculino,SI,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002bydvZ,a0s1600000Eiv06,20-002-0077-006,Oaxaca,Las Flores,52,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,250,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002bydw3,a0s1600000Eiv0a,20-002-0013-002,Oaxaca,Cosolapa Sarmiento,49,Masculino,SI,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil),200,,Television;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002Yd6RW,a0s1600000BGeNJ,20-417-0017-011,Oaxaca,San Agust’n,65,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd6Rq,a0s1600000BGeNY,20-417-0017-014,Oaxaca,San Agust’n,73,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Generador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd5Xt,a0s1600000BGdfJ,20-417-0017-005,Oaxaca,San Agust’n,42,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd5Xe,a0s1600000BGdf4,20-417-0017-002,Oaxaca,San Agust’n,56,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd5Xj,a0s1600000BGdf9,20-417-0017-003,Oaxaca,San Agust’n,53,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,200,,Television;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd6Qe,a0s1600000BGeN9,20-417-0017-009,Oaxaca,San Mart’n,53,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd6R2,a0s1600000BGeMz,20-417-0017-007,Oaxaca,San Agust’n,46,,NO,,,,,,,,,,,,,,,,,,,,,,,Huautla ILUCentro
0031600002Yd6Rg,a0s1600000BGeNT,20-417-0017-013,Oaxaca,San Agust’n,43,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd5Xy,a0s1600000BGdfO,20-417-0017-006,Oaxaca,San Agust’n,49,,NO,Temporal,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Le–a / Ocote; Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002Yd5XZ,a0s1600000BGdez,20-417-0017-001,Oaxaca,San Agust’n,44,,NO,Constante,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002bva3q,a0s1600000Ehl0f,20-417-0017-016,Oaxaca,San Agust’n,43,Masculino,NO,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote; Otro,250,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002bvcBZ,a0s1600000Eho6V,20-167-0004-020,Oaxaca,Cerro Clar’n,34,Masculino,SI,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,200,,Radio;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002bvc8z,a0s1600000Eho6B,20-330-0004-008,Oaxaca,El Faro,62,Masculino,SI,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002bvcBP,a0s1600000Eho6Q,20-330-0004-009,Oaxaca,El Faro,42,Femenino,SI,Constante,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002dCzjV,a0s1600000EjYfv,20-002-0013-007,Oaxaca,Cosolapa Sarmiento,48,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCxMT,a0s1600000EjYQ4,20-002-0007-012,Oaxaca,Ca–ada San Antonio,63,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,No tiene,Huautla ILUCentro
0031600002dCzjL,a0s1600000EjYfq,20-002-0013-006,Oaxaca,Cosolapa Sarmiento,62,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil),200,,Television;Refrigerador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCzKL,a0s1600000EjYfC,20-002-0026-005,Oaxaca,Ojo de Agua o Palma Cuata,49,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Diesel (Candil); Le–a / Ocote,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCzVJ,a0s1600000EjYfb,20-002-0002-013,Oaxaca,Agua Escondida (Joya Honda),19,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCxpX,a0s1600000EjYdf,20-002-0020-005,Oaxaca,La Junta,20,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Ventilador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCxJe,a0s1600000EjYPz,20-002-0007-011,Oaxaca,Ca–ada San Antonio,66,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Ventilador;Licuadora,La hierven,No tiene,Huautla ILUCentro
0031600002QMMYB,a0s1600000BM3F7,20-098-0021-020,Oaxaca,Piedra Colorada,27,,NO,Temporal,NO,,ProCampo,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote; Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,,Huautla ILUCentro
0031600002QMKeS,a0s1600000BM3E9,20-139-0008-001,Oaxaca,La Trinchera,54,,SI,Temporal,SI,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,300,,Television;Radio,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002dCzK1,a0s1600000EjYf2,20-002-0026-003,Oaxaca,Ojo de Agua o Palma Cuata,74,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique y loza de cemento,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Ventilador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCxp8,a0s1600000EjYdV,20-002-0020-003,Oaxaca,La Junta,42,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Ventilador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002QMKfV,a0s1600000BM3EJ,20-139-0008-003,Oaxaca,La Trinchera,38,,SI,Temporal,NO,,ProCampo,No,,,,,,,,,,,NO,Velas; Le–a / Ocote,300,,Television,La hierven,,Huautla ILUCentro
0031600002dCxSC,a0s1600000EjYQE,20-002-0046-008,Oaxaca,Buenos Aires,47,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,No tiene,Huautla ILUCentro
0031600002dDDSK,a0s1600000EjglR,20-002-0026-009,Oaxaca,Ojo de Agua o Palma Cuata,36,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCxpD,a0s1600000EjYda,20-002-0020-004,Oaxaca,La Junta,48,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Le–a / Ocote,200,,Television;Ventilador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCzKV,a0s1600000EjYfH,20-002-0026-006,Oaxaca,Ojo de Agua o Palma Cuata,50,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique y loza de cemento,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dDDR7,a0s1600000Ejgl2,20-002-0005-010,Oaxaca,Aserradero Segundo,32,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television,La hierven,Publico,Huautla ILUCentro
0031600002dCzQ9,a0s1600000EjYfW,20-002-0026-008,Oaxaca,Ojo de Agua o Palma Cuata,47,Masculino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique y loza de cemento,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dDDRb,a0s1600000EjglH,20-002-0013-009,Oaxaca,Cosolapa Sarmiento,61,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dDDTm,a0s1600000EjgoU,20-002-0002-015,Oaxaca,Agua Escondida (Joya Honda),24,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Entre 1 y 2 hect‡reas,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dCzKk,a0s1600000EjYfM,20-002-0026-007,Oaxaca,Ojo de Agua o Palma Cuata,52,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dDDSj,a0s1600000Ejglb,20-404-0054-029,Oaxaca,R’o Lodo,21,Femenino,SI,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Madera y techo de l‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002dDDRl,a0s1600000EjglM,20-002-0013-008,Oaxaca,Cosolapa Sarmiento,47,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,Menos de 1 hect‡rea,"Mitad frutales, mitad granos",Propiedad familiar,Aves u otros,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,Publico,Huautla ILUCentro
0031600002QMMZi,a0s1600000BM3FM,20-098-0021-014,Oaxaca,Piedra Colorada,40,,NO,Constante,NO,,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote; Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Licuadora,La hierven,,Huautla ILUCentro
0031600002akGLd,a0s1600000Egyfw,20-027-0003-016,Oaxaca,La Concepci—n,47,Masculino,SI,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil),200,,Television;Radio;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002bva3l,a0s1600000Ehl0a,20-417-0017-015,Oaxaca,San Agust’n,71,Masculino,NO,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote; Generador,250,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by45E,a0s1600000Eij5a,20-002-0071-003,Oaxaca,La Cotorra,43,Masculino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,300,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by46H,a0s1600000Eij6T,20-002-0022-006,Oaxaca,Las Maravillas,70,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,350,,Television;Radio;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002by46g,a0s1600000Eij6s,20-002-0007-005,Oaxaca,Ca–ada San Antonio,43,Femenino,NO,Temporal,NO,NO,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,280,,Television;Radio;Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002byL6w,a0s1600000EimgA,20-058-0004-001,Oaxaca,Agua Mosquito,37,Femenino,SI,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,280,,Television;Radio;Refrigerador,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002byLN7,a0s1600000Eimh3,20-002-0029-004,Oaxaca,Rancho Grande,72,Masculino,SI,Temporal,NO,NO,PROSPERA,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Refrigerador;Ventilador;Licuadora,La hierven,,Huautla ILUCentro
0031600002byLNW,a0s1600000EimhD,20-002-0029-006,Oaxaca,Rancho Grande,84,Masculino,SI,Constante,NO,NO,PROSPERA; 70 y M‡s,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Pila / Bater’a / Acumulador,200,,Television;Radio;Licuadora,La hierven,,Huautla ILUCentro
0031600002buyXo,a0s1600000EhZ1J,20-404-0070-010,Oaxaca,San Rafael,44,Femenino,NO,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,250,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
0031600002buyXZ,a0s1600000EhZ19,20-404-0069-026,Oaxaca,Paso Cocuyo,35,Masculino,NO,Temporal,NO,,Ninguno,No,,,,,,,,,,,NO,Velas; Diesel (Candil); Le–a / Ocote,250,,Television;Radio;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),,Huautla ILUCentro
